county_fips_code,study_year,unr_16,funr_16,munr_16,unr_20to64,funr_20to64,munr_20to64,flfpr_20to64,flfpr_20to64_under6,flfpr_20to64_6to17,flfpr_20to64_under6_6to17,mlfpr_20to64,pr_f,pr_p,mhi_2018,me_2018,fme_2018,mme_2018,total_pop,one_race,one_race_w,one_race_b,one_race_i,one_race_a,one_race_h,one_race_other,two_races,hispanic,households,h_under6_both_work,h_under6_f_work,h_under6_m_work,h_under6_single_m,h_6to17_both_work,h_6to17_fwork,h_6to17_mwork,h_6to17_single_m,emp_m,memp_m,femp_m,emp_service,memp_service,femp_service,emp_sales,memp_sales,femp_sales,emp_n,memp_n,femp_n,emp_p,memp_p,femp_p,mcsa,mfccsa,mc_infant,mc_toddler,mc_preschool,mfcc_infant,mfcc_toddler,mfcc_preschool,fips
53001,2018,6.29,6.22,6.35,6.2,5.8,6.4,65.8,60.6,77.3,62.9,85.6,18.9,25.2,49142,25840,20411,31343,19452,98.3,69.3,0.8,3.7,1,0,23.5,1.7,63,5881,849,442,41,428,1668,925,208,1112,23.59,20.69,27.49,12.95,9.67,17.38,13.09,6.47,22.02,28.94,38.46,16.1,21.43,24.71,17.02,153.07,126.92,182.77,171.35,158.08,177.69,152.31,142.15,53001
27007,2018,7.73,5.72,9.73,7.8,5.7,9.8,78.8,76.7,86.1,81.2,80.6,13.1,18.5,47410,26382,24024,29913,46117,95.9,73.1,1.1,20.7,0.8,0.1,0.1,4.1,2.3,17271,1280,499,99,1393,2772,489,152,2133,35.56,29.76,41.16,20.81,16.88,24.59,22.01,16.77,27.06,10.35,19.66,1.36,11.27,16.92,5.83,147,120,175,157,151,130,125,125,27007
39011,2018,3.47,2.99,3.86,3,2.9,3.2,78.9,80.2,87.6,78.6,89.1,6.9,8.7,61758,36377,27268,44650,45784,98.7,96.7,0.5,0.2,0.4,0.1,0.8,1.3,1.7,18723,1894,438,11,926,4510,799,89,1362,30.46,24.68,37.34,13.83,9.71,18.74,18.76,11.83,27.02,8.22,14.6,0.62,28.73,39.19,16.29,120,125,245,215,190,163.67,158,150,39011
5093,2018,9.32,11.31,7.4,8.1,9.8,6.5,67.3,75.4,68.5,70,73.5,20.3,25.8,37237,26172,20440,33152,42831,98.3,60.4,35.2,0.1,0.6,0.1,2,1.7,4,16888,918,464,132,1688,1921,833,86,3087,24.79,20.03,29.97,17.03,11.12,23.46,19.17,9.16,30.09,12.15,21.99,1.41,26.87,37.7,15.06,78.75,80.63,98.75,97.88,88.75,88.75,87.5,83.13,05093
51510,2018,3.26,3.57,2.96,3.2,3.5,2.9,83.3,72.9,83,60.3,92.2,7.5,10.6,96733,57743,53663,62324,156505,94.8,62,21.9,0.2,6.1,0,4.6,5.2,16.8,69979,5849,3583,47,2582,5831,2823,196,5020,59.22,57.24,61.22,14.77,11.78,17.78,14.55,11.06,18.07,5.28,10,0.51,6.19,9.92,2.42,320,200,415,335,335,260,225,225,51510
28061,2018,5.96,9.17,3.06,6.4,9.9,3.3,62.9,73.6,67.8,69.5,72.4,19.9,23.2,35931,29132,23887,37596,16529,99.6,44.8,54.4,0,0,0,0.3,0.4,0.4,6690,225,128,0,624,621,300,22,1292,23.78,20.77,27.33,21.43,13.15,31.2,16.27,9.59,24.15,11.86,21.9,0,26.67,34.59,17.31,65.93,42.44,71.69,67.89,67.89,62.77,62.77,54.41,28061
17015,2018,6.61,6.6,6.63,5.7,5.1,6.2,73.6,77.9,75.3,95.5,82.8,9,11.1,51228,29037,22452,37588,14562,98.5,95.7,1.1,0.1,0.7,0,0.8,1.5,3.6,6476,458,137,2,197,929,455,34,295,30.81,27.11,35.06,15.88,10.45,22.1,18.01,9.51,27.77,10.49,18.85,0.91,24.81,34.09,14.16,70,62.4,167.65,145,125,125,125,124.8,17015
51067,2018,5.02,4.72,5.29,4.6,3.7,5.5,68.7,72.3,75.5,55.3,81.1,11.3,16.4,52639,30495,26033,35421,56233,98.4,88.9,7.8,0.2,0.4,0,1.1,1.6,2.8,23104,1152,804,18,988,2954,1655,117,1441,31.91,28.51,35.64,16.33,11.72,21.38,22.03,13.65,31.21,11.95,21.77,1.19,17.78,24.36,10.57,120,130,140,115,115,145,135,135,51067
5055,2018,6.96,6.47,7.37,6.3,6.3,6.3,63.2,72.5,71.6,69.1,79.6,11.8,16.3,47497,28353,22882,33616,44623,98.3,95.4,1.6,0.2,0.3,0.1,0.7,1.7,2.8,16879,1155,677,23,1117,3159,935,147,1706,29.24,19.2,41.45,15.34,11.3,20.27,20.93,14.85,28.32,10.55,18.51,0.86,23.94,36.14,9.1,78.75,80.63,98.75,97.88,88.75,88.75,87.5,83.13,05055
51143,2018,6.18,6.12,6.24,5.9,5.1,6.6,70.4,74.1,78.9,71.4,76.6,12.4,15.6,45382,27775,22523,33511,61676,97.1,74.9,20.1,0.1,0.4,0,1.5,2.9,2.6,26330,1193,432,15,968,3449,1192,113,2614,24.69,18.29,31.51,18.88,14.52,23.52,21.64,11.75,32.18,12.48,23.74,0.48,22.32,31.7,12.31,100,85,140,100,100,100,75,75,51143
31161,2018,2.43,3.33,1.59,1.7,1.3,2,82.4,94.7,86.9,73.6,85.2,8.2,18,41719,28329,22853,32113,5234,94.4,82.7,0.8,9.6,0.8,0,0.5,5.6,5,2251,128,42,0,124,402,59,0,217,36.11,33.48,38.99,17.71,9.38,26.82,19.13,12.82,26.02,13.01,23.74,1.28,14.04,20.59,6.89,140,105.6,153.6,140,137.8,112,110,110,31161
20071,2018,0.88,0,1.64,1,0,1.8,72.2,52,78,94.9,89.8,6.1,8.5,51250,29484,25865,35491,1200,98.3,89.2,0.7,0.6,0,0,7.8,1.8,23,494,60,22,0,1,128,14,3,49,35.04,38.13,31.58,20,14.38,26.32,25.84,14.05,39.1,14.51,25.75,1.88,4.6,7.69,1.13,92.2,81.7,113,117.1,101.8,96.3,81.7,81.7,20071
51640,2018,6.44,7.13,5.73,6.6,7,6.3,72.6,45.4,87.2,70.9,75.8,22.8,25.5,31938,23810,18415,29739,6638,99.3,87.7,9.2,0,0.3,0,2.1,0.7,16.6,2742,111,112,26,76,542,37,48,236,27.19,21.72,32.55,22.38,22.81,21.96,15.14,4.49,25.59,8.25,16.65,0,27.04,34.32,19.9,95,80,115,115,115,100,90,90,51640
21065,2018,12.02,12.52,11.57,10.9,11,10.8,53.5,32.8,66,60.3,60,29.9,32.7,31337,23533,20091,30911,14313,98.4,97.6,0.2,0.4,0.1,0,0,1.6,0.3,5503,106,299,18,115,724,246,57,691,24.56,15.58,34.63,13.3,9.94,17.06,20.67,7.48,35.46,13.3,24.66,0.55,28.17,42.33,12.29,92.5,88.75,127.5,116.68,116.68,100,90,90,21065
47007,2018,9.26,6.89,10.47,9,7.1,9.9,54.8,44.9,58.8,58.3,67.1,15.4,20.3,42889,27247,21560,31679,14602,97.2,90.5,4.5,1.6,0.1,0,0.5,2.8,2.2,4853,187,149,62,210,682,312,73,249,26.12,20.47,36.79,17.35,14.34,23.05,17.95,12.07,29.04,18.99,28.25,1.51,19.59,24.87,9.61,50,70,127.02,110,110,97.5,97.5,97.5,47007
6079,2018,4.56,4.6,4.52,4.1,4.3,3.9,70.5,69.3,75.4,64.7,76.9,6.5,13.3,70699,30995,25945,36813,281455,96.4,86,1.9,0.7,3.6,0.1,4.1,3.6,22.4,105317,6949,4291,226,2302,14672,6987,1076,6816,39.38,37.55,41.52,20.73,17.96,23.96,20.7,13.88,28.65,10.6,18.5,1.39,8.58,12.11,4.47,189.13,156.87,313.17,209.62,209.62,203.75,185.86,185.86,06079
41039,2018,7.1,6.12,8.02,6.5,5.6,7.4,71.1,67.1,77,63.3,78.5,10.3,18.5,49958,25904,21918,30499,368882,94.7,87,1.1,1.1,2.7,0.2,2.6,5.3,8.7,150780,7827,4687,542,5145,17781,7705,1411,11357,35.31,31.36,39.48,20.24,16.38,24.32,23.11,16.76,29.84,8.28,15.36,0.79,13.06,20.15,5.57,149.08,115.09,241.67,233.78,233.78,126.63,124.75,124.75,41039
27153,2018,3.02,3.19,2.87,2.9,3.3,2.6,73.3,76.9,80.9,62.6,84.3,8.3,13.3,52872,31528,25671,38871,24440,98.1,94.6,0.6,0.5,0.5,0,1.9,1.9,5.7,9841,804,576,36,207,1795,914,190,331,29.11,24.05,35.31,15.55,8.29,24.43,17.17,10.25,25.63,13.66,22.69,2.6,24.52,34.71,12.04,147,120,175,157,151,130,125,125,27153
47083,2018,5.83,8.64,3.7,5.5,7.9,3.7,55.7,62.5,76,37.9,72.2,9.9,15.9,43964,25408,21847,28911,8176,98.1,92.7,3.9,1.1,0.2,0.2,0,1.9,0.6,2943,122,201,5,114,555,289,38,224,19.43,10.73,31.6,18.49,14.52,24.06,20.8,12.05,33.04,12.91,21.11,1.44,28.36,41.59,9.86,50,70,127.02,110,110,97.5,97.5,97.5,47083
50005,2018,3.74,2.27,5.13,3.7,2.3,5,73.8,74.5,78.8,77.1,77.7,8.6,12.3,49348,30482,26974,32492,30425,98.2,96.1,1.1,0.2,0.7,0,0.1,1.8,1.6,12214,721,320,19,356,1950,342,155,847,36.09,26.9,45.53,19.45,16.91,22.04,18.5,12.29,24.87,12.47,23.36,1.3,13.49,20.53,6.26,144.97,132.36,182.25,177.07,178.21,163.73,151.59,152.81,50005
46091,2018,1.54,1.26,1.77,1.8,1.4,2.1,79.6,76.9,94.9,88,87.2,5.1,8.3,63594,33649,23851,41823,4895,98.3,85.8,0.5,7.2,0,0,4.8,1.7,9.3,1862,241,105,0,89,451,83,0,145,35.57,31.84,40.27,15.23,8.29,24,18.41,10.95,27.82,15.64,27.88,0.18,15.15,21.04,7.73,107.71,86.17,103.4,103.4,100.82,86.17,86.17,86.17,46091
47031,2018,5.49,7.39,3.87,5.2,6.7,3.9,65.8,66.7,72.2,52.8,82.6,10.3,14.1,47998,28199,22721,35221,54531,96.6,90.8,2.6,0.2,1,0,2.1,3.4,4.2,21626,1211,950,169,1233,3374,2125,261,1900,28.39,25.26,32.21,13.94,10.01,18.72,21.77,11.84,33.86,10.66,18.61,0.99,25.24,34.29,14.24,50,70,127.02,110,110,97.5,97.5,97.5,47031
42123,2018,5.15,3.72,6.4,4.9,3.4,6.2,71.9,69.1,76,72.3,80.9,9,12.7,48409,29297,22469,37297,40035,99,97.7,0.5,0.1,0.5,0,0.2,1,1,17080,916,614,37,527,2264,819,222,1027,30.35,24.92,36.41,17.27,12.07,23.06,19.33,10.44,29.24,10.36,19.07,0.65,22.68,33.49,10.64,125,125,150,140,130,125,125,122.5,42123
47053,2018,6.58,5.71,7.41,6,5,7,65.6,77.1,74.2,65.1,76.2,13.5,17.1,41886,29675,24232,34904,49175,97.3,78.1,17.7,0.4,0.4,0.1,0.6,2.7,2.7,19223,1221,738,4,1395,3251,1010,275,2084,30.21,26.19,34.36,17.07,13.65,20.6,22.44,11.91,33.31,9.26,16.72,1.55,21.02,31.53,10.19,50,70,127.02,110,110,97.5,97.5,97.5,47053
6039,2018,8.32,8.76,7.94,7.7,8,7.4,57.2,67.2,69.4,55,76.3,16.9,20.8,52884,24755,19955,30003,155013,96.5,72,3.2,1.6,2.1,0.1,17.4,3.5,57.3,44759,4068,3704,324,4099,9766,6701,885,6918,23.52,17.81,30.22,17.57,12.94,23.01,21.71,14.18,30.55,22.85,34.26,9.46,14.34,20.81,6.75,175.48,146.5,269.47,160.7,160.7,168.62,159.35,159.35,06039
54041,2018,6.12,7.35,5.18,6.1,7.3,5.1,59.8,62.3,81.2,70,75.6,16.9,20.9,39423,28678,22154,36306,16276,98.5,97.5,0.3,0.2,0.3,0,0.1,1.5,1.2,6577,381,328,21,351,717,287,140,449,23.67,18.43,30.68,20.54,13.57,29.87,24.31,17.5,33.43,16.19,27.82,0.62,15.29,22.69,5.4,106.34,85.07,127.61,119.1,110.59,106.34,93.58,93.58,54041
46025,2018,3.51,0.13,5.96,3.5,0.1,6,76.7,91.9,89.2,52.6,88.7,7.7,13.1,47798,26479,19914,33444,3673,99.2,96.7,0.2,2,0.1,0,0.2,0.8,3,1536,163,150,9,66,249,131,9,81,39.64,41.13,37.71,14.89,4.16,28.83,16.52,11,23.68,15.34,24.38,3.6,13.61,19.33,6.18,107.71,86.17,103.4,103.4,100.82,86.17,86.17,86.17,46025
55021,2018,3.38,3.42,3.34,3.2,3.2,3.2,81.4,78.1,89.9,72.6,84.2,5.9,8.2,65348,37031,30415,43225,56954,98.2,94.9,1.2,0.4,0.8,0,0.8,1.8,3.2,23790,1635,705,110,648,5081,845,270,1418,33.33,26.97,40.63,15.97,12.67,19.74,20.66,12.55,29.94,11.66,20.44,1.6,18.39,27.37,8.09,140,140,175,152.5,152.5,140,140,140,55021
55111,2018,3.25,3.43,3.09,3.2,3.7,2.7,82.9,88,88.2,68.1,87.6,7.5,10.4,56732,32297,27677,38380,63596,98.1,94.4,0.8,1.1,0.7,0,1.2,1.9,4.9,26178,2355,775,113,809,4836,1187,203,1978,31.99,25.44,39.21,19.45,16.65,22.54,20.2,12.77,28.37,10.9,19.98,0.91,17.45,25.16,8.97,145,155,195,175,175,160,138,138,55111
21111,2018,5.85,5.76,5.94,5.5,5.3,5.7,75.8,79.9,80.5,72.6,83.6,10.5,14.8,54357,32490,29189,37342,767154,97.3,71.9,21.5,0.2,2.8,0,1,2.7,5.2,310318,22184,9136,829,17670,42693,14434,2500,36753,37.3,32.98,41.85,15.94,13.72,18.27,22.69,17.16,28.51,6.23,11.29,0.9,17.85,24.86,10.47,107.5,100,157.5,140,140,132.5,135,135,21111
24043,2018,6.53,5.99,7.01,6,5.4,6.6,73.3,68.8,82,62.2,72.9,9.5,12.7,59719,35049,29682,41141,149811,96.3,82.7,10.5,0.2,1.8,0.1,1,3.7,4.8,55864,3098,2524,197,2912,9049,4108,381,6107,33.55,27,40.67,18.94,16.87,21.19,21.86,14.07,30.33,10.14,18.61,0.94,15.51,23.45,6.88,134.86,126.54,222.11,153.62,153.62,149.85,131.53,131.53,24043
21021,2018,4.75,2.98,6.4,3.9,2.4,5.2,67.1,68.3,83.3,78.5,68.4,9.6,14.4,43274,26405,23094,30551,29913,97.1,88.2,7.1,0.3,0.9,0,0.7,2.9,3.3,10984,578,399,17,445,1732,639,128,913,34.12,27.65,40.78,16.93,15.12,18.8,18.38,8.18,28.89,8.42,15.91,0.69,22.16,33.14,10.84,107.5,100,157.5,140,140,132.5,135,135,21021
39123,2018,4.65,3.85,5.35,4.7,3.9,5.4,74.5,84.5,80.5,72.1,85.4,6.8,10.4,57918,32406,24671,42387,40709,98.5,95.6,1.1,0.2,0.2,0,1.4,1.5,5,17691,801,337,12,583,2510,794,131,1397,31.76,26.61,37.58,19.04,15.55,22.97,18.8,10.98,27.63,9.24,16.35,1.21,21.16,30.51,10.6,120,125,245,215,190,163.67,158,150,39123
46081,2018,2.64,2.13,3.11,2.1,1.6,2.5,79.6,78.7,84.3,91.4,83.7,5.7,11.8,52245,27086,22119,33758,25234,97.9,93,0.8,2.4,1.2,0.1,0.3,2.1,3.2,11022,574,262,114,263,1707,439,111,448,32.36,28.78,36.22,22.84,17.98,28.05,22.38,13.28,32.16,12.66,23.91,0.58,9.75,16.05,2.99,92.6,85.68,130.14,130.14,115.96,88.25,88.25,86.54,46081
54037,2018,6.9,7.45,6.43,6,6.5,5.7,71.1,72.8,72.6,61.9,85.2,7.4,9.7,76503,39241,29322,49812,56179,97.1,87,6.4,0.2,1.5,0,2,2.9,5.5,20895,1650,869,47,840,3850,2242,103,1672,43.49,40.8,46.63,18.72,16.64,21.14,18.49,12.24,25.79,8.99,16.2,0.57,10.31,14.12,5.86,166.55,133.24,199.86,186.54,173.21,166.55,146.57,146.57,54037
46111,2018,3.17,4.12,2.31,2.9,3.9,2,83.2,87.5,87.1,82.1,86.8,5,10.3,54899,30495,25441,36563,2388,99.1,96.5,0,0.8,0.4,0,1.4,0.9,3.6,1051,121,33,14,44,176,34,33,58,36.55,33.48,40,13.56,6.19,21.82,17.69,9.14,27.27,13.56,24.93,0.83,18.63,26.25,10.08,107.71,86.17,103.4,103.4,100.82,86.17,86.17,86.17,46111
1117,2018,4.01,4.11,3.91,3.4,3.3,3.5,72.6,72.2,77.6,62.7,86.9,5.1,8.4,75761,40357,31495,51684,211261,98.1,80.3,12,0.2,2,0,3.6,1.9,5.7,78328,6996,4421,93,2343,18281,7756,647,5826,44.36,42.29,46.71,13.54,11.31,16.07,25.32,18.26,33.34,7.55,13.65,0.6,9.24,14.48,3.28,122.63,95.39,172.41,172.41,153.78,108.24,111.38,111.38,01117
5101,2018,1.97,0.39,3.46,2.3,0.5,4.1,63.4,100,88.5,91.8,66.4,8.1,14.2,39896,19938,15678,25691,7848,97.6,94.7,0,2.6,0.2,0,0,2.4,0.9,2899,296,8,13,68,618,102,22,144,28.34,18.22,38.79,17.37,16.24,18.54,18.73,5.63,32.26,17.69,31.78,3.17,17.86,28.13,7.26,78.75,80.63,98.75,97.88,88.75,88.75,87.5,83.13,05101
54085,2018,7.87,4.83,10.12,7.7,4.3,10.2,57.4,68.5,64.2,29.4,74.7,11.2,17,44472,27260,22006,34970,9932,99.6,99,0.1,0,0,0,0.6,0.4,0.5,3930,142,168,12,157,338,317,132,346,22,16.44,29.08,18.8,10.64,29.2,18.96,9.49,31.03,14.83,25.5,1.22,25.41,37.92,9.47,97.95,78.36,117.54,109.7,101.86,97.95,86.19,86.19,54085
53075,2018,9.01,8.14,9.76,6.5,5.7,7.2,68.9,60.4,77.4,70.7,75.2,9.9,26.8,42163,15748,12183,20863,48593,95.6,82.6,2.2,0.5,8.4,0.2,1.7,4.4,6.2,17910,1114,740,147,250,2376,939,106,711,47.81,46.18,49.67,19.33,16.05,23.03,15.55,9.23,22.69,8.17,13.79,1.82,9.14,14.76,2.8,153.07,126.92,182.77,171.35,158.08,177.69,152.31,142.15,53075
38053,2018,3.73,3.18,4.08,3.3,3.6,3.1,70.9,56.5,91.6,40.3,90,8.2,13.5,80732,41602,30395,47558,12536,97.6,83,0.6,11.9,0.7,0,1.5,2.4,7.7,3899,239,613,38,317,967,558,29,528,33.3,28.41,41.07,13.37,8,21.91,18.44,12.03,28.64,17.46,26.66,2.84,17.43,24.9,5.55,81.26,74.42,226.41,216.11,193.1,162.53,162.53,156.89,38053
51169,2018,5.56,4.83,6.12,5.8,4.8,6.7,57.4,81.6,70.2,70.4,68.7,13.6,18.6,39144,26396,20919,34609,22009,99.5,98,0.7,0.3,0.4,0,0.1,0.5,1.3,8767,544,146,2,250,1227,430,49,468,25.61,21.52,30.84,20.52,15.22,27.29,20.25,11.48,31.47,14.34,24.49,1.37,19.28,27.29,9.04,95,80,115,100,100,100,90,90,51169
37183,2018,4.3,4.62,4.01,4,4.3,3.7,76.8,70.6,78.9,66.1,88.9,6.5,9.8,76956,40849,35073,48428,1046558,96.9,65.8,20.3,0.4,6.7,0,3.8,3.1,10.1,390498,34377,22075,1657,15409,81757,36354,3884,36485,50.71,48.51,53.14,13.72,11.96,15.66,21.98,17.86,26.52,5.84,10.51,0.68,7.76,11.16,4,131.92,149.99,275.77,229.98,170.99,199.98,184.99,179.99,37183
49017,2018,3.91,3.01,4.64,2.6,3.6,1.7,67.8,78.5,58.2,46,74.1,11.6,17.8,52337,24222,17583,30000,5017,98.6,93.7,0.2,3.3,0.1,0.4,0.9,1.4,5.9,1741,98,154,32,72,306,251,36,169,27.68,26.73,28.83,27,25.91,28.33,24.92,13.61,38.64,12.62,22.85,0.2,7.78,10.89,4,122.31,124.62,150.58,138.46,135,141.35,132.23,123.23,49017
48459,2018,7.41,7.93,7.01,6.7,7.9,5.8,62.2,69.8,69.2,47,82.6,9,13.3,50906,29996,21608,39840,40769,98.4,86,8.4,0.7,0.6,0,2.7,1.6,8.4,14036,999,1003,1,629,2621,1869,82,1112,28.23,24.17,33.61,16.18,13.53,19.68,26.2,17.49,37.75,11.98,19.71,1.73,17.41,25.09,7.22,103.6,93.05,124.75,116.05,108.75,111.45,106.7,101.85,48459
17157,2018,5.05,4.18,5.79,4.9,4.3,5.4,71.2,84.3,78.4,64.8,56.9,8.2,12.9,52107,31136,24482,40256,32546,98.4,87,10.2,0.1,0.4,0,0.8,1.6,3.1,11873,785,251,21,445,1891,618,144,951,24.2,16.85,32.77,18.25,14.66,22.43,19.65,9.89,31.01,11.79,21.07,0.97,26.11,37.53,12.81,70,62.4,167.65,145,125,125,125,124.8,17157
39073,2018,5.88,4.96,6.69,5.8,4.9,6.5,67.5,62.1,78.3,77,77.9,9.7,13.6,50000,29561,23544,35323,28495,98.6,97.2,0.8,0.1,0.3,0,0.2,1.4,1,11120,650,266,76,637,2027,590,81,1045,29.93,20.25,40.82,19.76,15.01,25.1,19.47,12.65,27.13,13.31,24.74,0.46,17.53,27.35,6.5,62.5,105.17,143.88,130,120,140.99,130.69,120,39073
47125,2018,7.06,8.32,5.81,6.7,8,5.4,67.9,58,72.5,56.8,83.7,10.9,13.5,55972,31571,24770,38114,196387,95.7,70.9,20,0.6,2.3,0.4,1.5,4.3,9.9,70303,6785,6255,251,4245,11623,7668,1183,8739,32.48,27.04,38.1,18.18,15.71,20.73,22.66,15.45,30.1,9.6,17.52,1.42,17.08,24.28,9.65,59,65,185,147.63,147.63,135,122.75,122.75,47125
40115,2018,6.57,6.2,6.92,6.2,5.6,6.7,68,77.2,74.9,72.4,75.3,16,21.4,39070,24961,21027,28958,31566,89.1,68,1.1,16.7,0.7,0.7,1.8,10.9,5.6,11965,768,358,53,784,1857,637,220,1484,27.66,20.55,35.09,21.81,18.2,25.58,20.99,12.17,30.2,12.2,21.71,2.25,17.35,27.37,6.89,81.01,80.48,143.11,120.31,120.31,107.75,104.64,104.64,40115
55059,2018,6.81,6.58,7.03,6.1,5.9,6.4,77.4,77.7,79.2,77,84.9,9.6,13.6,60929,32350,26944,39704,168330,96.9,85.6,7.5,0.4,1.5,0,1.9,3.1,12.9,63423,4579,1868,226,3455,12399,3581,476,7408,32.46,26.63,38.7,17.8,13.9,21.98,22.56,15.41,30.21,8.69,16.29,0.56,18.49,27.77,8.54,182,160,220,205,205,190,180,180,55059
37081,2018,6.02,6.29,5.75,5.4,5.6,5.1,73.3,72.5,79,67.4,82.9,11.9,15.9,51072,30783,26798,35386,523582,97.5,55.8,33.8,0.5,4.9,0.1,2.6,2.5,7.8,202731,12940,7702,666,11990,29157,13131,2206,25208,38.77,35.07,42.57,16.79,13.77,19.89,23.08,16.87,29.46,6.79,12.92,0.5,14.56,21.37,7.58,102.61,119.99,197.98,176.99,132.99,149.99,139.99,140.38,37081
29183,2018,3.33,3.11,3.53,3,2.9,3.1,79.1,79,85.3,71.6,89.1,3.7,5.6,81411,41167,32456,50482,389985,97.5,89.9,4.4,0.2,2.5,0,0.5,2.5,3.2,144643,15346,5846,518,4427,36173,9310,1046,11304,43.08,39.86,46.6,14.26,12.51,16.19,24.83,18.15,32.15,7.49,13.96,0.39,10.34,15.52,4.66,151.72,NA,214.94,168.58,168.58,NA,NA,NA,29183
33007,2018,5.64,3.49,7.73,5,2.8,7.1,78.1,87.6,81.1,72.9,64.9,8.4,12.8,45696,27226,25035,30711,32038,98.3,93.9,2.9,0.3,0.6,0.1,0.4,1.7,2.9,13720,603,124,47,376,1610,259,157,955,32.78,24.89,40.53,22.14,20.06,24.18,21.51,13.02,29.87,10.35,19.99,0.87,13.22,22.03,4.54,133.53,122.99,167.27,154.62,138.1,122.99,122.99,122.99,33007
37113,2018,4.45,5.67,3.41,3.8,5.2,2.6,64.3,70.1,70.5,48.6,77.7,11.7,16.6,43597,25978,22141,29377,34410,99.1,93.8,1.4,0.6,0.8,0,2.5,0.9,6.9,15699,628,649,47,574,1470,1160,126,790,30.53,26.11,35.86,23.58,17.85,30.48,22.24,16.37,29.29,12.23,21.25,1.39,11.42,18.43,2.98,77.15,116.2,135.92,123,99.99,131.02,128.17,124.99,37113
38051,2018,0.29,0,0.54,0.3,0,0.6,87.8,100,86.5,86.4,90.2,5.5,8.1,50739,32173,27614,36458,2654,99,96.3,0.9,0.8,1,0,0,1,1.5,1317,103,7,0,34,163,31,3,62,37.38,36.81,38.04,18.12,9.47,27.91,15.6,8.53,23.62,16.82,30.85,0.92,12.08,14.34,9.51,55.82,52.53,127.21,121.66,108.77,91.31,91.31,88.18,38051
37169,2018,6.32,4.85,7.56,6.1,4.3,7.6,68.5,78.6,79.3,70.9,80.4,11.5,13.6,46169,30766,25971,34581,45905,98.7,93,4.3,0.4,0.4,0,0.6,1.3,2.9,19302,976,319,67,742,2613,868,429,1388,29.22,20.47,39.34,18.66,15.59,22.2,17.96,8.54,28.86,11.9,21.48,0.82,22.26,33.92,8.78,88.72,104.99,154.99,119.99,114.99,124.99,124.99,99.99,37169
31049,2018,4.82,4.39,5.2,5,4.9,5,79.4,74.1,79,83.3,86.2,6.3,10.2,48500,26103,21250,31920,1894,98.5,94.5,0.2,1.5,0.7,0,1.6,1.5,7.8,824,69,26,2,25,127,40,2,31,33.51,27.24,40.6,20.26,15.45,25.69,19.5,13.82,25.92,8.51,16.06,0,18.21,27.44,7.8,140,105.6,153.6,140,137.8,112,110,110,31049
47073,2018,7,5.97,7.94,6.5,5.6,7.3,61.4,65.3,69.2,61.8,71,15.4,19,40335,27013,22149,32017,56402,98.7,96,1.4,0.2,0.5,0.1,0.5,1.3,1.5,23330,906,625,70,845,2529,1238,509,1709,24.18,17.26,31.58,19.06,12.53,26.03,21.29,13.87,29.22,11.63,21.57,1.01,23.84,34.77,12.17,50,70,127.02,110,110,97.5,97.5,97.5,47073
37083,2018,8.7,6.07,11.4,7.8,6.3,9.4,65.6,74.1,74.5,70.4,65.6,19.9,25.2,34251,25349,21752,29407,51737,98,40.1,52.9,3.8,0.8,0.1,0.4,2,2.8,21116,670,349,57,1637,2006,812,157,3727,26.63,18.59,33.97,20.9,16.6,24.83,18.6,11.57,25.03,9.53,18.22,1.59,24.34,35.03,14.58,78.34,99.99,159.23,118.85,101.54,124.99,115.27,108.07,37083
26145,2018,7.51,6.24,8.78,6.7,5.2,8.3,71.3,81.1,81.4,73.7,73.8,12.6,17.7,46919,27264,22637,34159,192778,96.8,74.9,18.7,0.3,1.3,0,1.7,3.2,8.4,78648,4630,2032,331,4444,10747,3524,809,8729,31.7,29.24,34.08,21.21,15.41,26.82,22.5,14.9,29.86,8.11,15.52,0.93,16.49,24.93,8.3,133.61,108.34,168.78,168.78,147.68,115.56,112.38,108.34,26145
1101,2018,7.57,7.27,7.89,7.3,7.2,7.4,71,75.6,76.6,69.5,77.9,16.3,20.7,47990,29260,25396,33291,226941,98.2,36.5,57.7,0.2,2.7,0,1.1,1.8,3.4,89835,4697,2339,294,8006,10190,4130,794,14606,36.96,33.84,39.97,18.43,16.74,20.06,23.17,14.95,31.08,5.4,10.7,0.29,16.05,23.77,8.6,96.93,105.41,121.66,121.66,102.55,107.71,107.71,106.56,01101
1053,2018,13.46,14.49,12.54,13.6,14.5,12.8,60.4,76.7,61.5,60.6,58.4,17.9,24,35000,29017,23583,34078,37328,98.8,61.9,31.9,3.8,0.4,0.2,0.6,1.2,2.2,13428,639,349,52,1101,1834,886,97,1723,24.28,19.92,29.25,21.7,17.53,26.44,22.9,11.65,35.72,10.7,19.65,0.51,20.42,31.25,8.08,108.45,108.53,120.41,120.41,111.23,107.96,108.53,108.53,01053
38059,2018,3.08,3.55,2.68,2.8,3,2.6,84.2,90.6,88.1,74,90.5,5,8.1,67584,41384,33333,50819,30544,98.1,92,0.5,4,0.5,0,1.1,1.9,3.1,13536,1560,361,0,155,2584,534,0,1016,34.77,30.74,39.55,16.2,9.63,23.98,19.74,11.95,28.97,13.23,22.84,1.83,16.07,24.84,5.67,65.14,74.58,188.12,179.75,160.65,135.04,135.04,130.38,38059
